"year","month","day","mode","route","peak","numerator","denominator","mean"
2023,10,27,"Rail","Green-D","PEAK",12618.779405,17173.1982,0.734794955374125
2023,10,27,"Rail","Green-E","OFF_PEAK",17519.034563,21103.80917,0.830136134281582
2023,10,27,"Rail","Green-E","PEAK",12244.744764,15711.45639,0.779351351017561
2023,10,27,"Rail","Orange","OFF_PEAK",94400.186618,97606.60907,0.967149535440777
2023,10,27,"Rail","Orange","PEAK",76382.169368,81238.63547,0.940219747981939
2023,10,27,"Rail","Red","OFF_PEAK",98971.321288,108584.7921,0.911465771347183
2023,10,27,"Rail","Red","PEAK",88077.89754,98278.7968,0.896204475511039
2023,10,28,"Rail","Blue","OFF_PEAK",39931.45191,41831.95278,0.954568201011438
2023,10,28,"Rail","Green-B","OFF_PEAK",9958.37699,13320.66122,0.74758878898956
2023,10,28,"Rail","Green-C","OFF_PEAK",14160.426739,17124.63348,0.826903930851313
2023,10,28,"Rail","Green-D","OFF_PEAK",22131.52087,28152.46956,0.786130709522025
2023,10,28,"Rail","Green-E","OFF_PEAK",19849.81652,24238.86813,0.818925059270084
2023,10,28,"Rail","Orange","OFF_PEAK",66324.912307,69025.33566,0.960877794694088
2023,10,28,"Rail","Red","OFF_PEAK",75085.459258,78433.62157,0.957312154596714
2023,10,29,"Rail","Blue","OFF_PEAK",31305.1153257,31967.57792,0.979277047640023
2023,10,29,"Rail","Green-B","OFF_PEAK",8011.883076,10567.39892,0.758169833149443
2023,10,29,"Rail","Green-C","OFF_PEAK",9705.146298,12189.5842,0.796183539878251
2023,10,29,"Rail","Green-D","OFF_PEAK",14543.669629,18689.98988,0.778152889454641
2023,10,29,"Rail","Green-E","OFF_PEAK",12507.268531,15812.37774,0.790979619678628
2023,10,29,"Rail","Orange","OFF_PEAK",46324.841342,48929.16132,0.946773664053476
2023,10,29,"Rail","Red","OFF_PEAK",50350.049411,55718.52016,0.90365015557513
2023,10,30,"Rail","Blue","OFF_PEAK",39285.496771,40975.1519,0.958763908108904
2023,10,30,"Rail","Blue","PEAK",26164.606154,27252.2852,0.960088519622567
2023,10,30,"Rail","Green-B","OFF_PEAK",8311.981949,11124.02931,0.74720964116194
2023,10,30,"Rail","Green-B","PEAK",6143.657695,7567.114197,0.811889121144183
2023,10,30,"Rail","Green-C","OFF_PEAK",8989.301545,11886.07264,0.756288625962831
2023,10,30,"Rail","Green-C","PEAK",6318.447922,8616.030186,0.733336326080508
2023,10,30,"Rail","Green-D","OFF_PEAK",15540.278563,22093.08333,0.703400169676543
2023,10,30,"Rail","Green-D","PEAK",12808.398424,17329.15335,0.739124304881288
2023,10,30,"Rail","Green-E","OFF_PEAK",16984.319542,22668.60685,0.749244082549343
2023,10,30,"Rail","Green-E","PEAK",12629.527093,15658.39956,0.806565641948659
2023,10,30,"Rail","Orange","OFF_PEAK",94567.077566,97771.20676,0.967228294503256
2023,10,30,"Rail","Orange","PEAK",77659.516346,79853.48989,0.972525013659112
2023,10,30,"Rail","Red","OFF_PEAK",118521.852547,128112.7192,0.925137279788532
2023,10,30,"Rail","Red","PEAK",109210.495818,118523.3964,0.921425635234327
2023,10,31,"Rail","Blue","OFF_PEAK",38074.670793,41830.91376,0.910204137816568
2023,10,31,"Rail","Blue","PEAK",26857.882866,28078.36189,0.956533111554678
2023,10,31,"Rail","Green-B","OFF_PEAK",7999.761287,10721.77793,0.746122643019524
2023,10,31,"Rail","Green-B","PEAK",5139.762644,6872.681027,0.747854094174885
2023,10,31,"Rail","Green-C","OFF_PEAK",8933.575564,11928.85637,0.748904613058058
2023,10,31,"Rail","Green-C","PEAK",6403.746877,8584.035165,0.746006598750927
2023,10,31,"Rail","Green-D","OFF_PEAK",16210.348709,22966.2067,0.705834834666014
2023,10,31,"Rail","Green-D","PEAK",11736.960816,16640.55417,0.70532271317981
2023,10,31,"Rail","Green-E","OFF_PEAK",17648.365556,22069.99926,0.799654107283373
2023,10,31,"Rail","Green-E","PEAK",12934.52252,16050.76086,0.805851051723912
2023,10,31,"Rail","Orange","OFF_PEAK",94961.167188,98849.65298,0.960662625767773
2023,10,31,"Rail","Orange","PEAK",77295.559753,80580.46414,0.959234481681654
2023,10,31,"Rail","Red","OFF_PEAK",123061.085076,130398.2483,0.943732655003771
2023,10,31,"Rail","Red","PEAK",108990.049882,116624.132,0.93454114524085
2023,11,1,"Rail","Blue","OFF_PEAK",39948.319269,41913.98322,0.953102430263367
2023,11,1,"Rail","Blue","PEAK",27659.5251319,28274.89885,0.978236041749801
2023,11,1,"Rail","Green-B","OFF_PEAK",8750.687885,10855.58019,0.806100432389694
2023,11,1,"Rail","Green-B","PEAK",6016.006818,7986.443529,0.75327732502646
2023,11,1,"Rail","Green-C","OFF_PEAK",9201.344223,11805.28335,0.779425952787486
2023,11,1,"Rail","Green-C","PEAK",6790.356218,8609.414899,0.788712856525095
2023,11,1,"Rail","Green-D","OFF_PEAK",18301.249028,24390.44907,0.75034489834426
2023,11,1,"Rail","Green-D","PEAK",13666.433877,18194.37909,0.751134941698085
2023,11,1,"Rail","Green-E","OFF_PEAK",16919.339807,20889.2462,0.809954540485046
2023,11,1,"Rail","Green-E","PEAK",11931.096451,14866.21928,0.802564271808589
2023,11,1,"Rail","Orange","OFF_PEAK",60957.363541,68160.23619,0.894324417701229
2023,11,1,"Rail","Orange","PEAK",75537.99997,81471.00334,0.927176502967074
2023,11,1,"Rail","Red","OFF_PEAK",112220.57336,126422.3136,0.88766429093416
2023,11,1,"Rail","Red","PEAK",108913.174034,117447.6239,0.927333992952751
2023,11,2,"Rail","Blue","OFF_PEAK",39670.90065,41916.91911,0.946417377333818
2023,11,2,"Rail","Blue","PEAK",26339.641903,27482.39703,0.958418651555301
2023,11,2,"Rail","Green-B","OFF_PEAK",8484.515462,10585.77598,0.80150151278754
2023,11,2,"Rail","Green-B","PEAK",5169.996608,6887.449531,0.75064021663319
2023,11,2,"Rail","Green-C","OFF_PEAK",10721.760411,13034.58922,0.822562202002404
2023,11,2,"Rail","Green-C","PEAK",7964.259567,10504.01412,0.758211049225056
2023,11,2,"Rail","Green-D","OFF_PEAK",19319.045286,24894.03633,0.77605114051828
2023,11,2,"Rail","Green-D","PEAK",13192.584918,16881.8917,0.781463662511234
2023,11,2,"Rail","Green-E","OFF_PEAK",17588.043591,21727.36127,0.809488247212267
2023,11,2,"Rail","Green-E","PEAK",12140.229178,14973.88584,0.810760099797849
2023,11,2,"Rail","Orange","OFF_PEAK",93836.569971,98183.7081,0.955724445398085
2023,11,2,"Rail","Orange","PEAK",76533.280332,80380.00623,0.952143249566404
2023,11,2,"Rail","Red","OFF_PEAK",125123.76347,131590.2392,0.950859001630267
2023,11,2,"Rail","Red","PEAK",108689.585604,116003.1299,0.936953905448029
2023,11,3,"Rail","Blue","OFF_PEAK",40498.232332,41866.69581,0.967313793182763
2023,11,3,"Rail","Blue","PEAK",26180.019534,27710.10871,0.94478227451169
2023,11,3,"Rail","Green-B","OFF_PEAK",9897.911998,12341.0609,0.802030885205339
2023,11,3,"Rail","Green-B","PEAK",5839.48164,7043.7903,0.829025480784117
2023,11,3,"Rail","Green-C","OFF_PEAK",10838.909388,12944.52063,0.837335711210497
2023,11,3,"Rail","Green-C","PEAK",8295.636754,10060.05566,0.824611417110191
2023,11,3,"Rail","Green-D","OFF_PEAK",19080.512427,23966.5349,0.796131460247097
2023,11,3,"Rail","Green-D","PEAK",15708.583319,19017.63912,0.826000704918203
2023,11,3,"Rail","Green-E","OFF_PEAK",17661.375529,21579.20251,0.818444310943167
2023,11,3,"Rail","Green-E","PEAK",12385.321112,14591.23048,0.848819510388544
2023,11,3,"Rail","Orange","OFF_PEAK",95701.248104,99015.2367,0.966530518873163
2023,11,3,"Rail","Orange","PEAK",78031.896073,80962.53895,0.963802483037126
2023,11,3,"Rail","Red","OFF_PEAK",119887.42563,131926.9536,0.908740953675747
2023,11,3,"Rail","Red","PEAK",99120.515538,108694.0988,0.911921775260167
2023,11,4,"Rail","Blue","OFF_PEAK",39895.276315,40857.51688,0.976448873096568
2023,11,4,"Rail","Green-B","OFF_PEAK",10886.462879,13558.23113,0.802941237291033
2023,11,4,"Rail","Green-C","OFF_PEAK",13839.838289,17009.65526,0.813646019125728
2023,11,4,"Rail","Green-D","OFF_PEAK",21418.219753,27599.07724,0.776048400703704
2023,11,4,"Rail","Green-E","OFF_PEAK",17296.205874,22584.6646,0.76583850946363
2023,11,4,"Rail","Orange","OFF_PEAK",62957.373717,66294.09672,0.949667871377854
2023,11,4,"Rail","Red","OFF_PEAK",48948.567905,51995.3638,0.941402546836301
2023,11,5,"Rail","Blue","OFF_PEAK",31152.426522,32979.67409,0.94459473544179
2023,11,5,"Rail","Green-B","OFF_PEAK",8462.343506,10330.01274,0.819199716301608
2023,11,5,"Rail","Green-C","OFF_PEAK",10920.204451,13220.09613,0.826030638780234
2023,11,5,"Rail","Green-D","OFF_PEAK",14431.103969,17978.61425,0.802681662130884
2023,11,5,"Rail","Green-E","OFF_PEAK",13401.622983,16335.93999,0.820376604664547
2023,11,5,"Rail","Orange","OFF_PEAK",42248.501731,44274.74223,0.954234843684148
2023,11,5,"Rail","Red","OFF_PEAK",35325.69658,37687.62743,0.93732874656578
2023,11,6,"Rail","Blue","OFF_PEAK",39764.155959,41886.88519,0.949322342270827
2023,11,6,"Rail","Blue","PEAK",26829.532692,27844.39987,0.963552197830148
2023,11,6,"Rail","Green-B","OFF_PEAK",8257.92217,10789.40333,0.765373386963744
2023,11,6,"Rail","Green-B","PEAK",5019.949045,7401.581636,0.678226532094687
2023,11,6,"Rail","Green-C","OFF_PEAK",10298.073386,12862.49605,0.800627914361925
2023,11,6,"Rail","Green-C","PEAK",4372.544266,5644.111594,0.774709038469093
2023,11,6,"Rail","Green-D","OFF_PEAK",16947.664369,23056.8436,0.735038354035589
2023,11,6,"Rail","Green-D","PEAK",9775.221795,12469.07824,0.78395705014038
2023,11,6,"Rail","Green-E","OFF_PEAK",18289.064351,22495.0339,0.813026752140169
2023,11,6,"Rail","Green-E","PEAK",13905.609553,17291.36875,0.804193684956259
2023,11,6,"Rail","Orange","OFF_PEAK",92306.841731,98050.98745,0.941416747873863
2023,11,6,"Rail","Orange","PEAK",74133.670223,80664.72808,0.919034527079509
2023,11,6,"Rail","Red","OFF_PEAK",117317.664022,126566.8297,0.926922672394314
2023,11,6,"Rail","Red","PEAK",104902.97497,115623.6083,0.907279893028559
2023,11,7,"Rail","Blue","OFF_PEAK",40519.636943,41742.95694,0.970693978417524
2023,11,7,"Rail","Blue","PEAK",26515.810154,28123.25782,0.942842764650941
2023,11,7,"Rail","Green-B","OFF_PEAK",8345.709352,10748.81267,0.776430812241516
2023,11,7,"Rail","Green-B","PEAK",5546.398447,6957.414885,0.797192425444957
2023,11,7,"Rail","Green-C","OFF_PEAK",9505.599867,12653.98629,0.751194101933866
2023,11,7,"Rail","Green-C","PEAK",5861.822962,7430.251948,0.788913081685989
2023,11,7,"Rail","Green-D","OFF_PEAK",16748.584238,23520.37024,0.712088460644912
2023,11,7,"Rail","Green-D","PEAK",13428.242199,17928.58174,0.74898518989043
2023,11,7,"Rail","Green-E","OFF_PEAK",17738.942344,21853.83715,0.811708361430706
2023,11,7,"Rail","Green-E","PEAK",12941.444768,15651.21943,0.826864949781105
2023,11,7,"Rail","Orange","OFF_PEAK",88812.406817,92502.45308,0.960108665877123
2023,11,7,"Rail","Orange","PEAK",74943.416412,80158.76261,0.934937291592505
2023,11,7,"Rail","Red","OFF_PEAK",120057.886554,129131.4161,0.92973414355672
2023,11,7,"Rail","Red","PEAK",110160.309345,118392.1587,0.930469640511758
2023,11,8,"Rail","Blue","OFF_PEAK",40072.276725,42073.93922,0.952425122721846
2023,11,8,"Rail","Blue","PEAK",27165.7796393,27896.81286,0.973795098946654
2023,11,8,"Rail","Green-B","OFF_PEAK",8395.805246,11318.10494,0.741803092523721
2023,11,8,"Rail","Green-B","PEAK",5768.685218,6961.229634,0.828687677508097
2023,11,8,"Rail","Green-C","OFF_PEAK",7373.843765,10334.83007,0.713494437262673
2023,11,8,"Rail","Green-C","PEAK",7361.503535,9590.119485,0.767613328125286
2023,11,8,"Rail","Green-D","OFF_PEAK",14469.48155,19974.9109,0.724382783104179
2023,11,8,"Rail","Green-D","PEAK",13356.138179,17228.74504,0.77522408904369
2023,11,8,"Rail","Green-E","OFF_PEAK",16355.637982,21846.66438,0.748656073875201
2023,11,8,"Rail","Green-E","PEAK",11993.51466,15250.74347,0.786421637974086
2023,11,8,"Rail","Orange","OFF_PEAK",88233.807615,92834.49537,0.950442044881447
2023,11,8,"Rail","Orange","PEAK",79001.029555,81081.08471,0.974345987569855
2023,11,8,"Rail","Red","OFF_PEAK",110690.37045,126742.8597,0.873346007120273
2023,11,8,"Rail","Red","PEAK",103011.23832,115654.0606,0.890684147064007
2023,11,9,"Rail","Blue","OFF_PEAK",40349.061472,42006.90615,0.960533997146086
2023,11,9,"Rail","Blue","PEAK",26511.495396,27831.15977,0.952583205841731
2023,11,9,"Rail","Green-B","OFF_PEAK",8795.827083,10863.11644,0.809696474449279
2023,11,9,"Rail","Green-B","PEAK",5949.542171,7451.6731,0.798416958333827
2023,11,9,"Rail","Green-C","OFF_PEAK",10655.721655,13075.18369,0.814957702135349
2023,11,9,"Rail","Green-C","PEAK",8317.767906,10099.95145,0.823545335557034
2023,11,9,"Rail","Green-D","OFF_PEAK",17254.455724,22374.77029,0.771156776152985
2023,11,9,"Rail","Green-D","PEAK",12883.277178,16993.19864,0.758143151912217
2023,11,9,"Rail","Green-E","OFF_PEAK",17211.203073,21478.11622,0.801336713923415
2023,11,9,"Rail","Green-E","PEAK",12412.059726,15373.89255,0.807346590047554
2023,11,9,"Rail","Orange","OFF_PEAK",86182.053455,92524.23488,0.931453835492663
2023,11,9,"Rail","Orange","PEAK",72802.29613,79612.56887,0.914457317020877
2023,11,9,"Rail","Red","OFF_PEAK",125382.69524,132912.247,0.943349451010335
2023,11,9,"Rail","Red","PEAK",106158.432326,113569.7832,0.934741877062947
2023,11,10,"Rail","Blue","OFF_PEAK",37169.540155,40142.17383,0.925947366787137
2023,11,10,"Rail","Blue","PEAK",23024.335703,24029.38779,0.958174045223979
2023,11,10,"Rail","Green-B","OFF_PEAK",9294.259041,11662.4088,0.796941626758959
2023,11,10,"Rail","Green-B","PEAK",5801.9949649,6791.69608,0.854277767520481
2023,11,10,"Rail","Green-C","OFF_PEAK",10674.815928,12952.48224,0.824152137806753
2023,11,10,"Rail","Green-C","PEAK",7619.040516,9914.034047,0.768510626439248
2023,11,10,"Rail","Green-D","OFF_PEAK",18677.434827,24074.64865,0.775813391860238
2023,11,10,"Rail","Green-D","PEAK",14217.798406,18051.24105,0.787635507532043
2023,11,10,"Rail","Green-E","OFF_PEAK",18151.769424,22099.5634,0.821363259330273
2023,11,10,"Rail","Green-E","PEAK",12247.321821,15329.61371,0.798932187900513
2023,11,10,"Rail","Orange","OFF_PEAK",89453.429181,92806.0486,0.963874990158777
2023,11,10,"Rail","Orange","PEAK",78239.769008,81278.60353,0.962612121886686
2023,11,10,"Rail","Red","OFF_PEAK",122698.957463,132484.1363,0.926140750807763
2023,11,10,"Rail","Red","PEAK",105438.64617,116093.2213,0.90822396854277
2023,11,11,"Rail","Blue","OFF_PEAK",42681.2639474,43070.62304,0.990959984668938
2023,11,11,"Rail","Green-B","OFF_PEAK",10810.498232,13635.31474,0.792830854155993
2023,11,11,"Rail","Green-C","OFF_PEAK",14166.49498,17452.22404,0.811730066467792
2023,11,11,"Rail","Green-D","OFF_PEAK",21206.382956,27422.11618,0.773331380291745
2023,11,11,"Rail","Green-E","OFF_PEAK",20006.992392,24628.89978,0.812338048825338
2023,11,11,"Rail","Orange","OFF_PEAK",34095.175269,34966.41434,0.975083545526618
2023,11,11,"Rail","Red","OFF_PEAK",91735.574754,95266.83674,0.962932935459614
2023,11,12,"Rail","Blue","OFF_PEAK",31919.4408392,32756.03352,0.974459890563697
2023,11,12,"Rail","Green-B","OFF_PEAK",8376.114943,10044.608,0.833891670336961
2023,11,12,"Rail","Green-C","OFF_PEAK",11254.839799,13699.19004,0.82156972537334
2023,11,12,"Rail","Green-D","OFF_PEAK",14349.977437,17775.58874,0.807285634636032
2023,11,12,"Rail","Green-E","OFF_PEAK",13769.896739,16212.13596,0.849357343965921
2023,11,12,"Rail","Orange","OFF_PEAK",24438.9837397,25378.36107,0.962985106575285
2023,11,12,"Rail","Red","OFF_PEAK",63136.094021,67799.8652,0.931212677706032
2023,11,13,"Rail","Blue","OFF_PEAK",35131.582793,40270.73208,0.872385004653236
2023,11,13,"Rail","Blue","PEAK",24966.114414,26586.59903,0.939048818761231
2023,11,13,"Rail","Green-B","OFF_PEAK",7961.017439,10723.83921,0.742366356218428
2023,11,13,"Rail","Green-B","PEAK",5109.566501,6387.281211,0.799959533987707
2023,11,13,"Rail","Green-C","OFF_PEAK",8736.359478,11589.88995,0.753791409210059
2023,11,13,"Rail","Green-C","PEAK",6270.943083,8423.809756,0.744430758129766
2023,11,13,"Rail","Green-D","OFF_PEAK",16518.861186,22081.42752,0.74808846353064
2023,11,13,"Rail","Green-D","PEAK",13189.240146,18912.96094,0.697365166027779
2023,11,13,"Rail","Green-E","OFF_PEAK",17243.004213,22550.27153,0.764647298816805
2023,11,13,"Rail","Green-E","PEAK",12237.332784,14920.75385,0.820155128019889
2023,11,13,"Rail","Orange","OFF_PEAK",84329.54803,94518.6141,0.892200428804214
2023,11,13,"Rail","Orange","PEAK",71777.45291,75859.12052,0.946194108473432
2023,11,13,"Rail","Red","OFF_PEAK",104592.24406,115393.3909,0.906397179632581
2023,11,13,"Rail","Red","PEAK",100809.048337,106754.9163,0.944303567750537
2023,11,14,"Rail","Blue","OFF_PEAK",39277.096091,41869.51695,0.938083334897419
2023,11,14,"Rail","Blue","PEAK",26608.740082,27866.23448,0.954873903077844
2023,11,14,"Rail","Green-B","OFF_PEAK",9275.268189,11435.17586,0.811117231825414
2023,11,14,"Rail","Green-B","PEAK",5954.7751328,6935.771398,0.858559890615357
2023,11,14,"Rail","Green-C","OFF_PEAK",10300.209398,12997.86753,0.792453790918117
2023,11,14,"Rail","Green-C","PEAK",7085.789391,8762.920855,0.808610451725916
2023,11,14,"Rail","Green-D","OFF_PEAK",19521.188652,24600.06187,0.793542258355304
2023,11,14,"Rail","Green-D","PEAK",15437.186503,19378.36238,0.796619765916463
2023,11,14,"Rail","Green-E","OFF_PEAK",17502.252299,21315.56187,0.821102085215641
2023,11,14,"Rail","Green-E","PEAK",12725.253477,14926.80693,0.852510087165708
2023,11,14,"Rail","Orange","OFF_PEAK",87761.701944,96819.23327,0.906449049222056
2023,11,14,"Rail","Orange","PEAK",76815.199704,81835.53504,0.938653357205447
2023,11,14,"Rail","Red","OFF_PEAK",109494.968302,117216.5806,0.934125255501609
2023,11,14,"Rail","Red","PEAK",111059.045985,116759.3704,0.951178869880237
2023,11,15,"Rail","Blue","OFF_PEAK",39539.194126,41952.37704,0.942478040953457
2023,11,15,"Rail","Blue","PEAK",26440.552193,27985.82948,0.944783580986787
2023,11,15,"Rail","Green-B","OFF_PEAK",8686.53737,10962.40089,0.792393697070861
2023,11,15,"Rail","Green-B","PEAK",5366.364827,6604.882922,0.81248447404349
2023,11,15,"Rail","Green-C","OFF_PEAK",9720.156853,12663.01829,0.767601896356418
2023,11,15,"Rail","Green-C","PEAK",6936.989748,9040.442172,0.767328590352052
2023,11,15,"Rail","Green-D","OFF_PEAK",18473.822097,24541.27159,0.752765480356269
2023,11,15,"Rail","Green-D","PEAK",13834.000787,18749.88577,0.737817870289884
2023,11,15,"Rail","Green-E","OFF_PEAK",18536.500916,22276.2298,0.832120205367966
2023,11,15,"Rail","Green-E","PEAK",12528.936696,14847.88973,0.843819352367995
2023,11,15,"Rail","Orange","OFF_PEAK",92218.997095,97638.92122,0.944490126915804
2023,11,15,"Rail","Orange","PEAK",79475.190252,81553.72721,0.974513280642002
2023,11,15,"Rail","Red","OFF_PEAK",109041.05161,119414.3775,0.91313168391302
2023,11,15,"Rail","Red","PEAK",108254.84895,118521.2446,0.913379279093396
2023,11,16,"Rail","Blue","OFF_PEAK",40826.094815,42062.67208,0.970601552306327
2023,11,16,"Rail","Blue","PEAK",26470.448757,27800.37128,0.952161699223177
2023,11,16,"Rail","Green-B","OFF_PEAK",8428.500363,10796.9148,0.780639703019607
2023,11,16,"Rail","Green-B","PEAK",5306.780418,6957.32757,0.762761328197746
2023,11,16,"Rail","Green-C","OFF_PEAK",10027.003435,12635.98766,0.793527479196668
2023,11,16,"Rail","Green-C","PEAK",7146.169074,8902.368073,0.802726759374691
2023,11,16,"Rail","Green-D","OFF_PEAK",19354.890717,24715.72696,0.783100199655224
2023,11,16,"Rail","Green-D","PEAK",14789.384592,18567.9364,0.796501252126219
2023,11,16,"Rail","Green-E","OFF_PEAK",17122.493996,21393.25451,0.800368825977194
2023,11,16,"Rail","Green-E","PEAK",12442.400273,14826.77523,0.839184521245352
2023,11,16,"Rail","Orange","OFF_PEAK",92557.374429,98592.67785,0.938785480295178
2023,11,16,"Rail","Orange","PEAK",77457.096152,81082.87855,0.955283008412631
2023,11,16,"Rail","Red","OFF_PEAK",112265.245656,120437.4457,0.932145687775907
2023,11,16,"Rail","Red","PEAK",109850.429761,117685.1544,0.933426397926364
2023,11,17,"Rail","Blue","OFF_PEAK",39474.007521,41054.24043,0.96150865556277
2023,11,17,"Rail","Blue","PEAK",27136.1270857,27980.76459,0.969813637451428
2023,11,17,"Rail","Green-B","OFF_PEAK",8510.81841,10619.74897,0.801414273919509
2023,11,17,"Rail","Green-B","PEAK",5306.671692,6776.293558,0.783123051942609
2023,11,17,"Rail","Green-C","OFF_PEAK",10471.06839,12951.40579,0.808488943963511
2023,11,17,"Rail","Green-C","PEAK",7593.20683,9668.510886,0.785354323900587
2023,11,17,"Rail","Green-D","OFF_PEAK",19131.451469,24085.10731,0.794327018051389
2023,11,17,"Rail","Green-D","PEAK",13612.840325,17952.67594,0.758262465745817
2023,11,17,"Rail","Green-E","OFF_PEAK",16276.5927,21025.68991,0.774128828574548
2023,11,17,"Rail","Green-E","PEAK",12122.015365,14723.15718,0.82332988888189
2023,11,17,"Rail","Orange","OFF_PEAK",92903.231664,98138.20341,0.946657147124149
